timestamp,user_pct,system_pct,idle_pct,load_avg_1m,load_avg_5m,load_avg_15m
2025-04-20 11:02:08,1.7,0.4,,,,
2025-04-20 11:02:10,1.2,0.6,,,,
2025-04-20 11:02:11,1.8,1.2,,,,
2025-04-20 11:02:12,1.5,0.5,,,,
2025-04-20 11:02:13,1.5,0.5,,,,
2025-04-20 11:02:15,2.0,0.5,,,,
2025-04-20 11:02:16,1.2,1.7,,,,
2025-04-20 11:02:17,4.0,1.5,,,,
2025-04-20 11:02:18,1.4,0.8,,,,
2025-04-20 11:02:20,1.5,0.9,,,,
2025-04-20 11:02:21,1.9,1.1,,,,
2025-04-20 11:02:22,1.4,0.7,,,,
2025-04-20 11:02:24,1.5,2.2,,,,
2025-04-20 11:02:25,1.7,0.8,,,,
2025-04-20 11:02:26,1.4,0.8,,,,
2025-04-20 11:02:27,17.8,2.7,,,,
2025-04-20 11:02:29,1.4,0.2,,,,
2025-04-20 11:02:30,5.8,0.5,,,,
2025-04-20 11:02:31,1.3,0.2,,,,
2025-04-20 11:02:33,1.5,0.4,,,,
2025-04-20 11:02:34,1.5,0.3,,,,
2025-04-20 11:02:35,2.0,0.7,,,,
2025-04-20 11:02:36,1.5,0.2,,,,
2025-04-20 11:02:38,1.1,0.3,,,,
2025-04-20 11:02:39,1.9,0.5,,,,
2025-04-20 11:02:40,4.2,0.6,,,,
2025-04-20 11:02:41,5.2,8.8,,,,
2025-04-20 11:02:43,3.3,11.8,,,,
2025-04-20 11:02:46,2.7,5.5,,,,
2025-04-20 11:02:47,7.3,12.9,,,,
2025-04-20 11:02:50,3.1,9.6,,,,
2025-04-20 11:02:52,3.8,2.4,,,,
2025-04-20 11:02:54,3.3,2.2,,,,
2025-04-20 11:02:55,7.1,3.2,,,,
2025-04-20 11:02:57,3.5,2.7,,,,
2025-04-20 11:02:58,4.6,3.0,,,,
2025-04-20 11:03:00,5.4,3.4,,,,
2025-04-20 11:03:01,4.4,3.5,,,,
2025-04-20 11:03:03,3.2,3.4,,,,
2025-04-20 11:03:04,5.1,3.6,,,,
2025-04-20 11:03:06,3.5,3.1,,,,
2025-04-20 11:03:08,2.5,2.5,,,,
2025-04-20 11:03:09,2.6,3.5,,,,
2025-04-20 11:03:10,6.0,11.6,,,,
2025-04-20 11:03:12,2.1,11.6,,,,
2025-04-20 11:03:14,1.9,10.6,,,,
2025-04-20 11:03:15,1.2,11.6,,,,
2025-04-20 11:03:17,1.5,11.7,,,,
2025-04-20 11:03:18,2.4,11.8,,,,
2025-04-20 11:03:20,2.1,10.8,,,,
2025-04-20 11:03:21,1.6,10.1,,,,
2025-04-20 11:03:23,1.5,11.5,,,,
2025-04-20 11:03:24,1.6,8.8,,,,
2025-04-20 11:03:26,1.9,12.6,,,,
2025-04-20 11:03:27,7.8,11.4,,,,
2025-04-20 11:03:29,2.8,11.3,,,,
2025-04-20 11:03:30,5.9,7.9,,,,
2025-04-20 11:03:31,5.8,6.8,,,,
2025-04-20 11:03:33,4.5,3.9,,,,
2025-04-20 11:03:34,10.4,3.2,,,,
2025-04-20 11:03:35,7.2,3.4,,,,
2025-04-20 11:03:37,5.4,2.6,,,,
2025-04-20 11:03:38,2.9,3.2,,,,
2025-04-20 11:03:40,2.3,1.4,,,,
2025-04-20 11:03:42,2.9,1.6,,,,
2025-04-20 11:03:43,3.9,2.3,,,,
2025-04-20 11:03:45,3.0,2.5,,,,
2025-04-20 11:03:46,2.3,4.0,,,,
2025-04-20 11:03:48,2.5,2.5,,,,
2025-04-20 11:03:49,3.4,3.0,,,,
2025-04-20 11:03:51,3.1,2.7,,,,
2025-04-20 11:03:53,2.9,2.9,,,,
2025-04-20 11:03:54,5.9,3.9,,,,
2025-04-20 11:03:56,3.2,2.4,,,,
2025-04-20 11:03:57,2.6,2.3,,,,
2025-04-20 11:03:59,2.6,2.3,,,,
2025-04-20 11:04:01,3.1,2.4,,,,
2025-04-20 11:04:02,3.6,2.9,,,,
2025-04-20 11:04:04,3.1,2.3,,,,
2025-04-20 11:04:05,7.2,4.0,,,,
2025-04-20 11:04:07,3.3,3.1,,,,
2025-04-20 11:04:08,3.4,3.2,,,,
2025-04-20 11:04:10,2.0,3.8,,,,
2025-04-20 11:04:12,2.2,2.7,,,,
2025-04-20 11:04:13,2.2,2.2,,,,
2025-04-20 11:04:15,3.7,2.3,,,,
2025-04-20 11:04:16,2.5,2.5,,,,
2025-04-20 11:04:18,2.8,3.0,,,,
2025-04-20 11:04:20,2.8,2.2,,,,
2025-04-20 11:04:21,3.3,2.3,,,,
2025-04-20 11:04:23,2.2,1.9,,,,
2025-04-20 11:04:24,5.8,2.1,,,,
2025-04-20 11:04:26,2.4,2.2,,,,
2025-04-20 11:04:27,3.2,2.6,,,,
2025-04-20 11:04:29,2.5,2.3,,,,
2025-04-20 11:04:31,4.7,2.9,,,,
2025-04-20 11:04:32,3.6,2.7,,,,
2025-04-20 11:04:34,3.0,2.3,,,,
2025-04-20 11:04:35,6.9,3.5,,,,
2025-04-20 11:04:37,13.0,1.9,,,,
2025-04-20 11:04:38,3.4,2.9,93.6,,,
2025-04-20 11:04:40,3.2,2.4,94.3,,,
2025-04-20 11:04:42,3.4,2.5,94.0,,,
2025-04-20 11:04:43,4.5,3.2,92.2,,,
2025-04-20 11:04:45,4.6,3.1,92.1,,,
2025-04-20 11:04:46,5.4,2.9,91.6,,,
2025-04-20 11:04:48,5.2,2.3,92.3,,,
2025-04-20 11:04:49,5.0,2.6,92.2,,,
2025-04-20 11:04:51,4.3,2.2,93.3,,,
2025-04-20 11:04:52,3.0,2.0,94.8,,,
2025-04-20 11:04:54,3.0,1.8,95.1,,,
2025-04-20 11:04:56,3.0,2.0,94.8,,,
2025-04-20 11:04:57,4.6,2.6,92.7,,,
2025-04-20 11:04:59,4.4,2.5,92.9,,,
2025-04-20 11:05:00,7.3,2.9,89.6,,,
2025-04-20 11:05:02,5.5,2.1,92.3,,,
2025-04-20 11:05:03,15.6,2.2,82.1,,,
2025-04-20 11:05:05,7.3,3.1,89.5,,,
2025-04-20 11:05:06,5.8,3.2,90.7,,,
2025-04-20 11:05:08,4.5,2.4,93.0,17.42,31.95,34.44
2025-04-20 11:05:10,4.4,2.8,92.5,17.42,31.95,34.44
2025-04-20 11:05:11,3.9,3.9,92.0,17.06,31.63,34.32
2025-04-20 11:05:13,2.7,3.1,94.0,17.06,31.63,34.32
2025-04-20 11:05:14,3.6,2.0,94.3,17.06,31.63,34.32
2025-04-20 11:05:16,2.9,2.0,95.0,17.06,31.63,34.32
2025-04-20 11:05:18,3.8,2.6,93.4,16.50,31.27,34.19
2025-04-20 11:05:19,3.7,1.9,94.2,16.50,31.27,34.19
2025-04-20 11:05:21,2.7,2.8,94.3,16.50,31.27,34.19
